firm_id,month,nace_code.x,region_code.x,employees_monthly,nace_code.y,region_code.y,turnover_monthly,region_code,nace_code,legal_form,employees_firm,foundation_year,revenue_last_year,turnover_yoy,emp_growth,productivity,month_num,seasonal_index
F01442,2023-11-01,I56,R06,17,I56,R06,15749.05,R06,I56,Einzelunternehmen,31,2016,208667.31,NA,-0.2608695652173913,926.4147058823529,11,0.32429672613517735
F01443,2023-11-01,C29,R09,18,C29,R09,146351.1,R09,C29,Einzelunternehmen,24,2015,102820.62,NA,0.2,8130.616666666667,11,1.9972808661760573
F01444,2023-11-01,C29,R09,31,C29,R09,180545.02,R09,C29,OHG,40,2006,953780.72,NA,0.47619047619047616,5824.032903225806,11,2.908591233589638
F01445,2023-11-01,G47,R01,21,G47,R01,120793.7,R01,G47,OHG,33,1999,523403.18,NA,-0.16,5752.080952380952,11,1.4885519089106596
F01446,2023-11-01,C29,R05,18,C29,R05,112883.86,R05,C29,KG,29,1988,223662.45,NA,-0.35714285714285715,6271.325555555555,11,2.4997452379161937
F01447,2023-11-01,C29,R01,16,C29,R01,43598.13,R01,C29,GmbH,30,1970,96987.91,NA,-0.058823529411764705,2724.883125,11,1.3078801408431338
F01448,2023-11-01,I56,R09,22,I56,R09,14619.43,R09,I56,GmbH,30,1994,328874.45,NA,0.047619047619047616,664.5195454545454,11,0.3642670566176008
F01449,2023-11-01,C10,R09,16,C10,R09,21098.06,R09,C10,KG,18,1969,36861.52,NA,-0.2727272727272727,1318.62875,11,0.6140338757512109
F01450,2023-11-01,C10,R05,17,C10,R05,13284.99,R05,C10,OHG,32,1982,142023.52,NA,-0.10526315789473684,781.47,11,0.3058491477657302
F01451,2023-11-01,G47,R10,14,G47,R10,181691.05,R10,G47,KG,18,2016,89585.05,NA,0.16666666666666666,12977.932142857142,11,3.7232287536764086
F01452,2023-11-01,C10,R02,17,C10,R02,20647.15,R02,C10,OHG,24,1996,186507.55,NA,-0.05555555555555555,1214.5382352941178,11,0.3856362753089672
F01453,2023-11-01,H49,R07,19,H49,R07,112581.66,R07,H49,OHG,24,1978,444888.56,NA,-0.13636363636363635,5925.3505263157895,11,1.6135777406855079
F01454,2023-11-01,C10,R09,28,C10,R09,70476.31,R09,C10,KG,18,2015,126926.8,NA,0.21739130434782608,2517.0110714285715,11,1.5922536239476366
F01455,2023-11-01,I55,R06,14,I55,R06,11146.65,R06,I55,KG,28,1984,98744.91,NA,0,796.1892857142857,11,0.2500643436185348
F01456,2023-11-01,H49,R08,17,H49,R08,81223.16,R08,H49,KG,26,1976,30187.79,NA,-0.34615384615384615,4777.832941176471,11,1.983321974130319
F01457,2023-11-01,C10,R04,22,C10,R04,154304.3,R04,C10,Einzelunternehmen,28,1981,99578.61,NA,0.5714285714285714,7013.831818181818,11,2.1891111895860984
F01458,2023-11-01,C29,R09,22,C29,R09,181400.86,R09,C29,KG,24,1966,730748.12,NA,0,8245.493636363635,11,2.2975338617283407
F01459,2023-11-01,I56,R08,15,I56,R08,35052.71,R08,I56,KG,26,1970,111511.62,NA,0.07142857142857142,2336.847333333333,11,0.8105541015462523
F01460,2023-11-01,I56,R03,17,I56,R03,66876.02,R03,I56,AG,25,1974,291145.53,NA,-0.15,3933.883529411765,11,1.4745197502706922
F01461,2023-11-01,I55,R02,13,I55,R02,9481.4,R02,I55,OHG,18,2015,135788.51,NA,-0.35,729.3384615384615,11,0.23699230188694337
F01462,2023-11-01,C29,R02,15,C29,R02,35930.48,R02,C29,GmbH,21,1995,341033.5,NA,-0.21052631578947367,2395.3653333333336,11,0.9205761129019978
F01463,2023-11-01,C29,R02,18,C29,R02,13166.05,R02,C29,KG,26,1984,616757.43,NA,-0.05263157894736842,731.4472222222222,11,0.4140063438700175
F01464,2023-11-01,I56,R01,20,I56,R01,15961.55,R01,I56,Einzelunternehmen,33,2021,125479.1,NA,0.42857142857142855,798.0775,11,0.26918972485444054
F01465,2023-11-01,C29,R07,22,C29,R07,29293.44,R07,C29,KG,31,1969,351860.71,NA,-0.18518518518518517,1331.52,11,0.7978012974073799
F01466,2023-11-01,H49,R09,19,H49,R09,62842.54,R09,H49,GmbH,35,1973,30410.94,NA,-0.24,3307.502105263158,11,1.1330854102984087
F01467,2023-11-01,I56,R09,15,I56,R09,8909.47,R09,I56,GmbH,25,2012,96718.35,NA,-0.34782608695652173,593.9646666666666,11,0.27965826510219616
F01468,2023-11-01,C10,R01,17,C10,R01,26075.53,R01,C10,Einzelunternehmen,35,2016,66733.91,NA,-0.2608695652173913,1533.8547058823528,11,0.6789815371117819
F01469,2023-11-01,I55,R01,18,I55,R01,48657.91,R01,I55,AG,32,1977,179766.21,NA,-0.1,2703.2172222222225,11,0.89163619949247
F01470,2023-11-01,H49,R07,20,H49,R07,34759.64,R07,H49,Einzelunternehmen,21,1981,473060.55,NA,-0.09090909090909091,1737.982,11,0.5084836720157114
F01471,2023-11-01,I55,R08,20,I55,R08,61727.8,R08,I55,Einzelunternehmen,26,1995,612346.85,NA,0.25,3086.3900000000003,11,0.8779260399766413
F01472,2023-11-01,G47,R07,22,G47,R07,29183.76,R07,G47,KG,16,2019,52077.63,NA,0.15789473684210525,1326.5345454545454,11,0.5229856680874734
F01473,2023-11-01,I56,R10,17,I56,R10,41050.56,R10,I56,OHG,26,1994,103040.49,NA,-0.22727272727272727,2414.7388235294115,11,0.8820675955383817
F01474,2023-11-01,G47,R07,19,G47,R07,42830.52,R07,G47,OHG,28,1976,298494.51,NA,0.35714285714285715,2254.237894736842,11,1.4445052231990072
F01475,2023-11-01,G47,R10,18,G47,R10,7082.78,R10,G47,AG,26,2022,118579.44,NA,0,393.48777777777775,11,0.11382590892937325
F01476,2023-11-01,I55,R09,26,I55,R09,75046.36,R09,I55,Einzelunternehmen,18,2017,81927.16,NA,0.23809523809523808,2886.3984615384616,11,1.3679982409296034
F01477,2023-11-01,C29,R07,18,C29,R07,42752.56,R07,C29,KG,20,2014,402818.34,NA,0,2375.1422222222222,11,1.0104675610390743
F01478,2023-11-01,H49,R01,18,H49,R01,10179.93,R01,H49,KG,24,1989,400100.02,NA,-0.35714285714285715,565.5516666666667,11,0.30840373386180403
F01479,2023-11-01,C29,R01,8,C29,R01,104126.45,R01,C29,Einzelunternehmen,32,1967,342404.46,NA,-0.42857142857142855,13015.80625,11,1.226325355613207
F01480,2023-11-01,C10,R09,14,C10,R09,27131.49,R09,C10,OHG,25,2018,192321.87,NA,-0.5,1937.9635714285716,11,0.5498328950048932
F01481,2023-11-01,C10,R01,22,C10,R01,30286.07,R01,C10,Einzelunternehmen,34,1970,750051.63,NA,0,1376.6395454545454,11,0.6377159492911078
F01482,2023-11-01,C10,R02,26,C10,R02,35806.6,R02,C10,GmbH,19,1966,60759.66,NA,0.3684210526315789,1377.176923076923,11,0.8538838432825321
F01483,2023-11-01,C10,R10,23,C10,R10,13537.81,R10,C10,AG,28,1982,10199.8,NA,0.09523809523809523,588.6004347826087,11,0.21328270646917913
F01484,2023-11-01,C29,R09,13,C29,R09,19692.47,R09,C29,OHG,25,1977,119907.58,NA,-0.38095238095238093,1514.8053846153848,11,0.571439004143598
F01485,2023-11-01,I56,R01,21,I56,R01,75442.23,R01,I56,KG,30,1985,80199.82,NA,0.3125,3592.4871428571428,11,1.8407869635924214
F01486,2023-11-01,G47,R08,18,G47,R08,41812.58,R08,G47,AG,21,1976,269965.27,NA,-0.1,2322.9211111111113,11,0.8252369967568866
F01487,2023-11-01,G47,R03,24,G47,R03,24113.72,R03,G47,KG,21,1984,936084.15,NA,0.14285714285714285,1004.7383333333333,11,0.597192982079586
F01488,2023-11-01,G47,R07,16,G47,R07,48296.69,R07,G47,GmbH,31,2020,116708.62,NA,-0.1111111111111111,3018.543125,11,0.5357883340901385
F01489,2023-11-01,C29,R02,20,C29,R02,33919.48,R02,C29,AG,36,1986,339354.8,NA,-0.23076923076923078,1695.9740000000002,11,0.6758430683745692
F01490,2023-11-01,I56,R07,21,I56,R07,24704.02,R07,I56,GmbH,28,2022,55471.58,NA,-0.045454545454545456,1176.3819047619047,11,0.512086177887167
F01491,2023-11-01,I55,R01,22,I55,R01,86875.19,R01,I55,AG,24,1998,121677.03,NA,-0.043478260869565216,3948.872272727273,11,1.2042787810216338
F01492,2023-11-01,G47,R08,18,G47,R08,13365.48,R08,G47,GmbH,19,1965,72860.98,NA,-0.14285714285714285,742.5266666666666,11,0.32475343882466723
F01493,2023-11-01,G47,R02,18,G47,R02,27833.44,R02,G47,KG,23,1976,178042.21,NA,0.058823529411764705,1546.302222222222,11,0.7230383266420268
F01494,2023-11-01,C10,R01,18,C10,R01,46933.29,R01,C10,Einzelunternehmen,30,1998,152149.89,NA,0.2,2607.405,11,0.7734512475473599
F01495,2023-11-01,G47,R07,12,G47,R07,22901.91,R07,G47,AG,26,1970,160330.71,NA,-0.42857142857142855,1908.4925,11,0.6246041037976353
F01496,2023-11-01,G47,R04,23,G47,R04,116122.87,R04,G47,AG,21,2016,160385.09,NA,0.09523809523809523,5048.820434782609,11,1.8669875954142883
F01497,2023-11-01,I55,R01,22,I55,R01,45133.1,R01,I55,AG,27,2013,111867.25,NA,-0.12,2051.504545454545,11,0.9997388224200859
F01498,2023-11-01,H49,R09,22,H49,R09,40847.27,R09,H49,AG,17,2020,185698.91,NA,0.6923076923076923,1856.6940909090908,11,1.066923885936332
F01499,2023-11-01,C29,R09,20,C29,R09,11669.7,R09,C29,Einzelunternehmen,35,1994,171546.94,NA,0,583.485,11,0.2368992281004218
F01500,2023-11-01,C10,R09,21,C10,R09,20460.53,R09,C10,KG,34,2006,498063.4,NA,0.6153846153846154,974.3109523809524,11,0.42800575212836783
F00001,2023-12-01,C29,R04,21,C29,R04,24299.39,R04,C29,OHG,35,1967,405111.53,NA,0.75,1157.1138095238096,12,0.5132137103521236
F00002,2023-12-01,G47,R10,21,G47,R10,40534.1,R10,G47,GmbH,21,2011,60898.36,NA,0.16666666666666666,1930.195238095238,12,0.8987072440586441
F00003,2023-12-01,C29,R01,20,C29,R01,78357.21,R01,C29,AG,24,2013,76183.56,NA,0.3333333333333333,3917.8605000000002,12,1.6653769890696535
F00004,2023-12-01,C10,R07,19,C10,R07,39871.41,R07,C10,AG,24,1977,67499.03,NA,-0.13636363636363635,2098.495263157895,12,1.1530884561861887
F00005,2023-12-01,G47,R10,25,G47,R10,45214.19,R10,G47,KG,30,1985,56143.11,NA,0.9230769230769231,1808.5676,12,0.8555508129226534
F00006,2023-12-01,H49,R01,16,H49,R01,84343.42,R01,H49,OHG,23,2016,216785.71,NA,0.14285714285714285,5271.46375,12,2.0716073519265965
F00007,2023-12-01,H49,R04,20,H49,R04,20112.99,R04,H49,KG,19,1968,26861.2,NA,0.42857142857142855,1005.6495000000001,12,0.46795573066322577
F00008,2023-12-01,G47,R07,22,G47,R07,20033.9,R07,G47,OHG,27,1999,638960.85,NA,0.047619047619047616,910.6318181818183,12,0.3260909771076367
F00009,2023-12-01,I55,R05,16,I55,R05,30935.28,R05,I55,GmbH,25,1969,459039.73,NA,-0.2,1933.455,12,0.8199566479622146
F00010,2023-12-01,I55,R07,11,I55,R07,197684.07,R07,I55,AG,37,1984,220313.93,NA,-0.5416666666666666,17971.27909090909,12,3.6159378955381567
F00011,2023-12-01,G47,R05,27,G47,R05,90598.31,R05,G47,AG,33,1968,247689.39,NA,0.35,3355.492962962963,12,2.0168374563977376
F00012,2023-12-01,C10,R01,17,C10,R01,18338.23,R01,C10,GmbH,29,2008,381834.04,NA,0.21428571428571427,1078.719411764706,12,0.35711940599507314
F00013,2023-12-01,G47,R09,29,G47,R09,36993.95,R09,G47,Einzelunternehmen,12,1983,36311.66,NA,0.5263157894736842,1275.653448275862,12,0.8946919463850801
F00014,2023-12-01,C10,R06,7,C10,R06,70102.25,R06,C10,KG,24,1989,548699.74,NA,-0.5882352941176471,10014.607142857143,12,1.3730514335929744
F00015,2023-12-01,I56,R08,16,I56,R08,42896.37,R08,I56,AG,22,2018,129065.36,NA,-0.15789473684210525,2681.023125,12,0.7052770380549027
F00016,2023-12-01,I56,R03,25,I56,R03,179954.01,R03,I56,AG,27,1977,226567.96,NA,0.25,7198.160400000001,12,2.8960415465010776
F00017,2023-12-01,I56,R03,17,I56,R03,12817.31,R03,I56,Einzelunternehmen,22,2007,97406.19,NA,-0.05555555555555555,753.9594117647058,12,0.2262337756015972
F00018,2023-12-01,C10,R02,18,C10,R02,143225.37,R02,C10,KG,27,1995,110755.1,NA,-0.05263157894736842,7956.965,12,3.6409309489177453
F00019,2023-12-01,I56,R03,20,I56,R03,49072.99,R03,I56,GmbH,30,2010,317183.31,NA,0.5384615384615384,2453.6495,12,0.9287587177803811
F00020,2023-12-01,I55,R05,32,I55,R05,10787.46,R05,I55,Einzelunternehmen,32,2001,89030.48,NA,0.23076923076923078,337.108125,12,0.23817354052711226
F00021,2023-12-01,I56,R04,18,I56,R04,15159.1,R04,I56,GmbH,22,1996,1640373.85,NA,-0.1,842.1722222222222,12,0.41419231153592023
F00022,2023-12-01,I55,R10,25,I55,R10,7765.09,R10,I55,AG,28,1967,679137.85,NA,1.5,310.60360000000003,12,0.12607188270791148
F00023,2023-12-01,C29,R02,15,C29,R02,109208.47,R02,C29,OHG,26,1983,219015.96,NA,0,7280.564666666667,12,1.9187620727758237
F00024,2023-12-01,H49,R01,21,H49,R01,96689.29,R01,H49,GmbH,29,1996,481662.41,NA,0.75,4604.251904761904,12,1.6353571122517092
F00025,2023-12-01,H49,R03,29,H49,R03,55971.55,R03,H49,OHG,20,1973,370027.32,NA,0.6111111111111112,1930.0534482758621,12,0.9206088421698887
F00026,2023-12-01,G47,R02,20,G47,R02,199619.22,R02,G47,Einzelunternehmen,23,1995,154668.02,NA,-0.16666666666666666,9980.961,12,2.5372329351289298
F00027,2023-12-01,C10,R02,20,C10,R02,43569.04,R02,C10,KG,26,2014,559165.65,NA,-0.13043478260869565,2178.452,12,0.7376729646933086
F00028,2023-12-01,G47,R09,20,G47,R09,26182.58,R09,G47,KG,26,2011,126278.09,NA,-0.09090909090909091,1309.1290000000001,12,0.5730733502098746
F00029,2023-12-01,C29,R01,23,C29,R01,29106.62,R01,C29,AG,23,1979,8343.16,NA,0.21052631578947367,1265.5052173913043,12,0.5821571804906496
F00030,2023-12-01,C10,R04,20,C10,R04,18297.08,R04,C10,Einzelunternehmen,28,1977,116878.78,NA,-0.23076923076923078,914.854,12,0.4609767901875719
F00031,2023-12-01,I56,R08,26,I56,R08,11014.54,R08,I56,OHG,28,2016,367263.83,NA,0.3684210526315789,423.6361538461539,12,0.2459414812086894
F00032,2023-12-01,C29,R04,16,C29,R04,19542.24,R04,C29,Einzelunternehmen,18,1967,1009987.65,NA,-0.3333333333333333,1221.39,12,0.38580473059058956
F00033,2023-12-01,I56,R10,18,I56,R10,5016.95,R10,I56,GmbH,22,1992,403504.75,NA,-0.14285714285714285,278.71944444444443,12,0.12612598268484426
F00034,2023-12-01,C29,R07,20,C29,R07,21938.56,R07,C29,AG,25,2012,1099263.39,NA,-0.23076923076923078,1096.928,12,0.5097728413840649
F00035,2023-12-01,C10,R03,20,C10,R03,23918.59,R03,C10,GmbH,21,1988,204706.61,NA,0.17647058823529413,1195.9295,12,0.3827342182068082
F00036,2023-12-01,H49,R09,17,H49,R09,22026.69,R09,H49,AG,26,2009,132379.37,NA,-0.34615384615384615,1295.6876470588234,12,0.40772175944031364
F00037,2023-12-01,I55,R06,20,I55,R06,13344.39,R06,I55,OHG,22,1998,475527.81,NA,0.17647058823529413,667.2194999999999,12,0.28091393880621207
F00038,2023-12-01,C29,R02,19,C29,R02,127092.9,R02,C29,Einzelunternehmen,21,1990,186677.94,NA,-0.17391304347826086,6689.0999999999995,12,1.7324161495604395
F00039,2023-12-01,G47,R01,16,G47,R01,20192.9,R01,G47,Einzelunternehmen,24,2014,206435.78,NA,-0.058823529411764705,1262.05625,12,0.776538447265364
F00040,2023-12-01,G47,R01,24,G47,R01,42771.76,R01,G47,GmbH,19,1996,110250.77,NA,0.14285714285714285,1782.1566666666668,12,1.0543846062730715
F00041,2023-12-01,I56,R08,19,I56,R08,60818.51,R08,I56,GmbH,33,1985,1092438.8,NA,-0.2692307692307692,3200.974210526316,12,1.78075569926422
F00042,2023-12-01,C10,R09,22,C10,R09,81391.78,R09,C10,AG,29,2018,118816.75,NA,-0.12,3699.6263636363637,12,1.7948861308329216
F00043,2023-12-01,C29,R06,20,C29,R06,34201.76,R06,C29,AG,29,1972,90658.61,NA,-0.2857142857142857,1710.0880000000002,12,1.0669417695800452
F00044,2023-12-01,I56,R08,18,I56,R08,9702.03,R08,I56,KG,23,1990,28029.5,NA,0.38461538461538464,539.0016666666667,12,0.2263423682912011
F00045,2023-12-01,G47,R02,19,G47,R02,54075.96,R02,G47,AG,26,1971,221905.04,NA,0.11764705882352941,2846.103157894737,12,1.1073259385216352
F00046,2023-12-01,H49,R04,28,H49,R04,64257.33,R04,H49,KG,21,2018,158164.04,NA,0.12,2294.904642857143,12,0.8544846728698798
F00047,2023-12-01,H49,R08,20,H49,R08,88259.84,R08,H49,GmbH,30,2017,483441.14,NA,-0.2,4412.992,12,2.0030144749225296
F00048,2023-12-01,G47,R01,20,G47,R01,23479.47,R01,G47,GmbH,23,2006,1021516.11,NA,0.17647058823529413,1173.9735,12,0.384613517619276
F00049,2023-12-01,I55,R05,16,I55,R05,42219.95,R05,I55,GmbH,15,2008,48162.53,NA,-0.1111111111111111,2638.746875,12,0.7800966714973673
F00050,2023-12-01,H49,R02,23,H49,R02,131184.71,R02,H49,AG,31,1983,36663.02,NA,0.15,5703.6830434782605,12,2.163258834570069
F00051,2023-12-01,C10,R05,16,C10,R05,13491.62,R05,C10,KG,32,1988,109093.78,NA,-0.2727272727272727,843.22625,12,0.1857943085325878
F00052,2023-12-01,H49,R06,16,H49,R06,5849.07,R06,H49,AG,23,2012,184664.98,NA,-0.15789473684210525,365.566875,12,0.16752090453904903
F00053,2023-12-01,I55,R09,20,I55,R09,86860.23,R09,I55,KG,23,2007,70776.54,NA,-0.13043478260869565,4343.0115,12,1.6291203650150234
F00054,2023-12-01,I56,R06,21,I56,R06,15448.09,R06,I56,GmbH,37,2004,15906.7,NA,0.05,735.6233333333333,12,0.26801672810439947
F00055,2023-12-01,I55,R08,23,I55,R08,11677.78,R08,I55,GmbH,24,1984,1045724.36,NA,0.6428571428571429,507.7295652173913,12,0.4266101933919839
F00056,2023-12-01,I55,R07,25,I55,R07,56663.67,R07,I55,OHG,21,2017,137696.8,NA,0.19047619047619047,2266.5468,12,1.6410628577449797
F00057,2023-12-01,C29,R08,18,C29,R08,44104.78,R08,C29,OHG,29,2001,851064.99,NA,-0.1,2450.2655555555557,12,0.6117998687986406
F00058,2023-12-01,I55,R04,18,I55,R04,61293.44,R04,I55,KG,23,1996,361910.4,NA,-0.3076923076923077,3405.1911111111112,12,1.5210773656091028
F00059,2023-12-01,I55,R06,24,I55,R06,30100.74,R06,I55,KG,24,1988,160375.57,NA,1.1818181818181819,1254.1975,12,0.49076992081516024
F00060,2023-12-01,H49,R05,15,H49,R05,93730.45,R05,H49,KG,32,1968,365756.28,NA,0,6248.696666666667,12,1.7778588966658384
F00061,2023-12-01,I55,R03,25,I55,R03,13061.25,R03,I55,KG,29,1990,141290.46,NA,0,522.45,12,0.12846040345754967
F00062,2023-12-01,C10,R08,18,C10,R08,48346.29,R08,C10,Einzelunternehmen,32,1973,631471.24,NA,0,2685.905,12,1.172302275857427
F00063,2023-12-01,I56,R08,19,I56,R08,65178.23,R08,I56,AG,19,1981,45505.07,NA,-0.17391304347826086,3430.433157894737,12,1.2911916697452217
F00064,2023-12-01,I55,R07,19,I55,R07,6690.96,R07,I55,KG,30,2007,136342.49,NA,0.05555555555555555,352.1557894736842,12,0.13259730040706388
F00065,2023-12-01,G47,R08,20,G47,R08,42523.33,R08,G47,OHG,29,2021,194614.67,NA,0.25,2126.1665000000003,12,0.5986219399955717
F00066,2023-12-01,I55,R02,9,I55,R02,29145.19,R02,I55,AG,22,1995,360260.66,NA,-0.55,3238.354444444444,12,0.7840250918674638
F00067,2023-12-01,C10,R02,13,C10,R02,70472.01,R02,C10,KG,37,1968,99822.9,NA,-0.3157894736842105,5420.923846153846,12,2.0234088451530314
F00068,2023-12-01,G47,R10,23,G47,R10,25179.08,R10,G47,Einzelunternehmen,31,2001,671149.58,NA,0.35294117647058826,1094.7426086956523,12,0.33890084906984436
F00069,2023-12-01,H49,R10,20,H49,R10,30105.89,R10,H49,GmbH,25,1972,88619.87,NA,0.1111111111111111,1505.2945,12,0.7078495740096511
F00070,2023-12-01,H49,R09,9,H49,R09,34122.61,R09,H49,AG,26,2016,44694.37,NA,0.125,3791.4011111111113,12,0.8181687505422371
F00071,2023-12-01,H49,R07,18,H49,R07,74054.32,R07,H49,OHG,33,2009,282018.16,NA,-0.18181818181818182,4114.128888888889,12,1.2352714050309144
F00072,2023-12-01,C10,R01,17,C10,R01,28378.2,R01,C10,KG,25,1977,290671.15,NA,-0.22727272727272727,1669.3058823529411,12,0.9062561266850572
F00073,2023-12-01,I56,R04,15,I56,R04,39800.87,R04,I56,Einzelunternehmen,33,2018,71338.34,NA,-0.375,2653.3913333333335,12,0.9027132802040723
F00074,2023-12-01,C29,R04,18,C29,R04,71900.05,R04,C29,GmbH,31,1981,277607.11,NA,-0.1,3994.4472222222225,12,1.4158579491777912
F00075,2023-12-01,G47,R07,25,G47,R07,6088.88,R07,G47,Einzelunternehmen,23,1966,110368.15,NA,1.2727272727272727,243.5552,12,0.13335399836631381
F00076,2023-12-01,C29,R09,14,C29,R09,23763.09,R09,C29,GmbH,38,1993,103374.09,NA,-0.06666666666666667,1697.3635714285715,12,0.5209913655886977
F00077,2023-12-01,H49,R07,21,H49,R07,36260.68,R07,H49,KG,24,1984,24224.03,NA,0.10526315789473684,1726.6990476190476,12,0.7414589280404191
F00078,2023-12-01,I55,R07,17,I55,R07,35993.23,R07,I55,KG,33,1973,165047.06,NA,-0.19047619047619047,2117.2488235294118,12,0.6592109317730295
F00079,2023-12-01,G47,R04,15,G47,R04,19816.07,R04,G47,OHG,28,2011,139620.44,NA,-0.25,1321.0713333333333,12,0.6866933420505777
F00080,2023-12-01,I56,R05,28,I56,R05,21070.71,R05,I56,KG,18,2008,181847.43,NA,0.4,752.5253571428572,12,0.6562304862098137
F00081,2023-12-01,C10,R04,26,C10,R04,38903.22,R04,C10,Einzelunternehmen,19,1973,69532.02,NA,0.4444444444444444,1496.2776923076924,12,1.0721234796621715
F00082,2023-12-01,G47,R04,11,G47,R04,45003.75,R04,G47,Einzelunternehmen,24,2010,706535.49,NA,-0.15384615384615385,4091.25,12,0.9999691146389057
F00083,2023-12-01,H49,R02,24,H49,R02,180045.54,R02,H49,GmbH,31,1968,1285407.84,NA,0.5,7501.8975,12,3.7015483103853413
F00084,2023-12-01,H49,R08,20,H49,R08,133212.29,R08,H49,GmbH,24,2021,31770.38,NA,0.25,6660.614500000001,12,3.2365699799547163
F00085,2023-12-01,C10,R05,17,C10,R05,17878.33,R05,C10,OHG,27,2016,277752.52,NA,-0.2916666666666667,1051.6664705882354,12,0.3628050637071031
F00086,2023-12-01,C10,R09,26,C10,R09,66772.74,R09,C10,KG,23,2020,121650.81,NA,0.04,2568.182307692308,12,1.3482520262282176
F00087,2023-12-01,I55,R07,17,I55,R07,63670.21,R07,I55,GmbH,27,1969,501324.09,NA,0,3745.3064705882352,12,1.2314564027285622
F00088,2023-12-01,H49,R04,21,H49,R04,18906.36,R04,H49,KG,26,1975,162594.85,NA,0.16666666666666666,900.3028571428572,12,0.4887746643955339
F00089,2023-12-01,G47,R05,29,G47,R05,17337.17,R05,G47,Einzelunternehmen,21,1982,57014.06,NA,0.6111111111111112,597.833448275862,12,0.42232354842167136
F00090,2023-12-01,C29,R04,24,C29,R04,7677.1,R04,C29,OHG,28,2011,77523.73,NA,-0.07692307692307693,319.87916666666666,12,0.17209322517751388
F00091,2023-12-01,I56,R06,16,I56,R06,128862.29,R06,I56,OHG,29,1965,578096.01,NA,0,8053.893125,12,2.366984731603378
F00092,2023-12-01,C10,R10,20,C10,R10,76621.03,R10,C10,Einzelunternehmen,27,1999,257085.19,NA,-0.13043478260869565,3831.0515,12,1.4245231562543037
F00093,2023-12-01,G47,R04,29,G47,R04,21377.66,R04,G47,GmbH,25,2003,523153.23,NA,0.20833333333333334,737.1606896551724,12,0.6989459218038135
F00094,2023-12-01,C29,R04,12,C29,R04,100527.98,R04,C29,OHG,25,1974,57951.68,NA,-0.45454545454545453,8377.331666666667,12,1.7929612772271448
F00095,2023-12-01,I55,R03,28,I55,R03,23171.5,R03,I55,AG,27,1970,840089.84,NA,0.4,827.5535714285714,12,0.45132198640301174
F00096,2023-12-01,H49,R05,17,H49,R05,54016.8,R05,H49,AG,26,1971,75296.03,NA,-0.22727272727272727,3177.458823529412,12,1.162765554807587
F00097,2023-12-01,C10,R10,17,C10,R10,37643.11,R10,C10,Einzelunternehmen,25,1984,1028202.56,NA,-0.34615384615384615,2214.300588235294,12,1.049125965492163
F00098,2023-12-01,C29,R09,18,C29,R09,10880.5,R09,C29,KG,27,2009,106392.48,NA,-0.45454545454545453,604.4722222222222,12,0.24083953512137157
F00099,2023-12-01,G47,R10,20,G47,R10,62315.49,R10,G47,Einzelunternehmen,29,2008,195674.34,NA,-0.2857142857142857,3115.7745,12,1.244335557942694
F00100,2023-12-01,G47,R06,22,G47,R06,8933.88,R06,G47,KG,23,1988,123516.73,NA,0.047619047619047616,406.0854545454545,12,0.1667572887297325
F00101,2023-12-01,C10,R03,19,C10,R03,61560.43,R03,C10,Einzelunternehmen,35,2000,163351.26,NA,-0.24,3240.0226315789473,12,1.213162051629267
F00102,2023-12-01,C29,R08,19,C29,R08,50676.28,R08,C29,AG,26,1978,139035.35,NA,-0.2962962962962963,2667.1726315789474,12,1.6142266662607092
F00103,2023-12-01,C10,R02,16,C10,R02,44955.23,R02,C10,Einzelunternehmen,17,2016,78433.17,NA,-0.36,2809.701875,12,0.9651867373436096
